MLS#,CPR,Photos,Original Price,Region,Sold Price,Sold Ratio,Orig. Ratio,Beds,Living Sq Ft,Land Sq Ft,Year,Days,Condition,Tax,Total Fees,Land.1,Building,Assessed Total,Assessed Ratio,Zoning,Flood Zone,View,Pool,Easements,Stories,SoldDate,ListDate,priceInc,priceDec,largeCPR,aboveOrig,fullBaths,halfBaths,rem5Yrs,Parking2,level,Basement,splitLevel
202115267,0,1,800000,DiamondHd,800000,1.0,1.0,3,1008,4700,1965,79,4.0,243,0,825900,41100,867000,0.9227,07 - R-3.5 Residential District,Zone X,0,0,0,1.0,2021-06-09,2021-03-22,0,0,0,0,1,1,0,2,1,0,0
202108093,0,18,750000,DiamondHd,825000,1.0,0.9091,3,988,3438,1960,5,4.0,187,0,546800,94800,641600,1.2858,05 - R-5 Residential District,Zone X,0,0,0,1.0,2021-06-09,2021-04-12,1,0,0,0,1,1,0,1,1,0,0
202108758,0,25,950000,HawaiiKai,1040000,1.0947,0.9135,3,1147,3760,1985,4,5.0,238,0,611700,205600,817300,1.1624,05 - R-5 Residential District,Zone D,1,0,1,1.0,2021-06-09,2021-04-14,0,0,0,0,2,0,0,2,1,0,0
202109744,0,16,1095000,DiamondHd,1255000,1.1461,0.8725,3,1224,5000,1956,10,4.0,246,0,861300,122000,983300,1.1136,05 - R-5 Residential District,Zone X,1,0,1,1.0,2021-06-09,2021-04-23,0,0,0,0,2,0,0,3,1,0,0
202107663,0,12,1295000,Metro,1411000,1.0896,0.9178,6,2248,6000,1965,6,4.0,282,0,880400,224800,1105200,1.1717,04 - R-7.5 Residential District,Zone X,0,0,1,2.0,2021-06-09,2021-03-25,0,0,0,0,3,1,0,2,1,0,0
202109406,0,14,949950,DiamondHd,949950,1.0,1.0,3,940,7818,1958,15,5.0,259,0,840000,11100,851100,1.1161,05 - R-5 Residential District,Zone X,1,0,0,1.0,2021-06-08,2021-04-21,0,0,0,0,1,1,0,1,0,0,0
202109497,0,25,825000,Metro,860000,1.0424,0.9593,4,1392,5639,1951,9,3.5,25,0,720700,106600,827300,0.9972,05 - R-5 Residential District,Zone X,0,0,0,1.0,2021-06-07,2021-04-20,0,0,0,0,2,0,0,2,0,0,0
202107589,0,24,855000,HawaiiKai,875000,1.0234,0.9771,3,1240,3963,1980,7,5.0,194,0,538600,226900,765500,1.1169,05 - R-5 Residential District,Zone D,1,0,1,,2021-06-07,2021-03-25,0,0,0,0,2,0,0,2,0,0,1
202108930,1,18,1325000,Metro,1410000,1.0642,0.9397,4,1784,2140,2018,10,6.0,334,0,771200,472800,1244000,1.0651,04 - R-7.5 Residential District,Zone X,1,0,0,2.0,2021-06-07,2021-04-12,0,0,0,0,3,1,0,2,0,0,0
202107925,0,25,1390000,DiamondHd,1390000,1.0,1.0,5,2382,4293,2021,4,6.0,450,0,631900,650000,1281900,1.0843,05 - R-5 Residential District,Zone X,1,0,1,2.0,2021-06-07,2021-04-04,0,0,0,0,3,1,0,3,1,0,0
202107726,0,12,835000,DiamondHd,835000,1.0,1.0,2,894,3500,1939,16,5.0,186,0,549100,95800,644900,1.2948,05 - R-5 Residential District,Zone X,0,0,0,1.0,2021-06-04,2021-03-25,0,0,0,0,1,1,0,1,1,0,0
202107352,0,23,854800,Metro,855000,1.0002,0.9998,7,2896,4500,1949,19,4.5,242,0,555800,275200,831000,1.0286,07 - R-3.5 Residential District,Zone X,1,0,0,3.0,2021-06-04,2021-03-19,0,0,0,0,3,0,0,2,0,0,0
202109186,0,14,995000,Metro,1050000,1.0553,0.9476,4,1973,6305,1967,9,4.0,216,0,723500,175800,899300,1.1064,05 - R-5 Residential District,Zone AE,1,0,0,,2021-06-04,2021-04-19,0,0,0,0,2,0,0,3,1,0,1
202031904,0,23,1500000,DiamondHd,1125000,0.8333,1.3333,3,1192,7500,1954,104,5.0,241,0,862500,62600,925100,1.4593,05 - R-5 Residential District,Zone X,1,0,0,,2021-06-04,2020-12-10,0,1,0,1,2,0,0,2,0,0,1
202108926,0,25,1378000,HawaiiKai,1440000,1.045,0.9569,4,1916,7894,1973,9,4.5,310,86,835700,247900,1083600,1.2717,05 - R-5 Residential District,Zone D,1,0,0,2.0,2021-06-04,2021-04-12,0,0,0,0,2,1,1,3,0,0,0
202029925,0,25,930000,Metro,930000,1.0,1.0,7,2410,5179,2009,87,6.0,208,0,595700,319400,915100,1.0163,07 - R-3.5 Residential District,Zone AE,1,0,0,2.0,2021-06-03,2020-11-24,0,0,0,0,5,1,0,2,0,0,0
202115308,0,1,1000000,Metro,1000000,1.0,1.0,5,1228,6840,1940,133,3.0,624,0,1033600,250600,1284200,0.7787,05 - R-5 Residential District,Zone X,1,1,0,2.0,2021-06-03,2021-01-21,0,0,0,0,4,0,0,2,1,0,0
202109270,0,25,1050000,DiamondHd,1100000,1.0476,0.9545,4,1351,8214,1951,7,4.0,275,0,833400,111700,945100,1.111,04 - R-7.5 Residential District,Zone AE,1,0,1,1.0,2021-06-03,2021-04-20,0,0,0,0,2,0,0,2,1,0,0
202016939,0,9,1500000,DiamondHd,1150000,0.8846,1.3043,9,3626,7500,1978,239,4.0,316,0,850800,410900,1261700,1.0304,05 - R-5 Residential District,Zone X,1,0,0,2.0,2021-06-03,2020-07-14,0,1,0,1,5,1,0,3,1,0,0
202028626,0,19,828800,Metro,805000,0.9713,1.0296,7,2440,5000,1962,85,4.0,240,0,558000,264500,822500,1.0077,07 - R-3.5 Residential District,Zone X,1,0,1,2.0,2021-06-02,2020-11-11,0,0,0,1,3,1,0,2,1,0,0
202108581,1,15,949000,DiamondHd,999999,1.0537,0.949,3,805,4952,1939,9,5.0,226,0,662200,111100,773300,1.2272,05 - R-5 Residential District,Zone X,1,0,0,1.0,2021-06-02,2021-04-07,0,0,0,0,1,0,0,3,0,1,0
202018301,0,11,1550000,Metro,1500000,1.0,1.0333,11,2816,6431,1994,240,4.0,590,0,937600,412900,1350500,1.1107,05 - R-5 Residential District,Zone X,0,0,1,1.0,2021-06-02,2020-07-29,0,1,0,1,5,0,0,3,1,1,0
202107968,0,24,1150000,Metro,1280000,1.113,0.8984,3,1216,7500,1965,9,5.0,381,0,990000,16500,1006500,1.1426,04 - R-7.5 Residential District,Zone X,0,0,0,1.0,2021-06-01,2021-03-29,0,0,0,0,2,0,0,3,1,0,0
202107157,0,25,1195000,HawaiiKai,1280000,1.0711,0.9336,4,1962,5400,1976,11,5.5,229,13,703800,239500,943300,1.2668,05 - R-5 Residential District,Zone D,1,0,0,1.0,2021-06-01,2021-03-18,0,0,0,0,2,0,1,3,1,0,0
202029554,0,9,1198000,HawaiiKai,1150000,0.9599,1.0417,3,1480,6004,1964,14,5.0,481,0,913300,207200,1120500,1.0692,05 - R-5 Residential District,Zone D,1,0,1,1.0,2021-06-01,2020-11-18,0,0,0,1,2,0,0,3,1,0,0
202100863,1,25,1290000,Metro,1200000,0.9693,1.075,4,2113,2127,2020,70,6.0,1,0,1,1,2,619000.0,12 - A-2 Medium Density Apartme,Zone X,1,0,1,3.0,2021-06-01,2021-01-17,0,1,0,1,3,0,0,3,1,0,0
202109852,0,22,1088000,HawaiiKai,1205000,0.9733,0.9029,5,1954,5995,1968,9,4.0,197,0,754700,153700,908400,1.3628,05 - R-5 Residential District,Zone D,1,0,1,1.0,2021-06-01,2021-04-28,1,0,0,0,3,0,0,2,1,0,0
202029265,0,23,925000,Metro,920000,0.984,1.0054,6,2956,4515,1990,73,6.0,239,0,537600,410600,948200,0.9861,07 - R-3.5 Residential District,Zone AE,1,0,1,2.0,2021-05-28,2020-12-15,1,0,0,1,3,0,1,3,0,1,0
202107348,0,15,988000,DiamondHd,988000,1.0,1.0,3,1000,2959,1963,11,6.0,171,0,558700,126200,684900,1.4425,05 - R-5 Residential District,Zone X,1,0,0,1.0,2021-05-28,2021-03-21,0,0,0,0,1,1,1,2,1,0,0
202109798,0,9,995000,DiamondHd,1070000,1.0754,0.9299,3,864,4993,1954,18,3.0,288,0,859400,10300,869700,1.1441,07 - R-3.5 Residential District,Zone X,0,0,0,1.0,2021-05-28,2021-04-22,0,0,0,0,1,0,0,3,1,0,0
202108782,0,21,1199000,Metro,1300000,1.0842,0.9223,4,1404,6391,1953,7,4.5,345,0,1025200,248600,1273800,0.9413,05 - R-5 Residential District,Zone X,1,0,0,2.0,2021-05-28,2021-04-09,0,0,0,0,2,0,0,3,0,0,0
202107973,0,25,1350000,DiamondHd,1340000,0.9926,1.0075,3,1511,5000,1960,11,6.0,211,0,738700,141200,879900,1.5343,05 - R-5 Residential District,Zone X,0,0,1,1.0,2021-05-28,2021-03-29,0,0,0,1,2,0,1,3,1,0,0
202028994,1,19,1400000,DiamondHd,1380000,0.9857,1.0145,6,3078,3512,2020,106,6.0,284,0,1,1,2,700000.0,05 - R-5 Residential District,Zone X,0,0,0,2.0,2021-05-28,2020-11-10,0,0,0,1,4,0,0,3,0,0,0
202020224,0,24,1500000,DiamondHd,1480000,0.9867,1.0135,4,2370,8325,1992,184,4.0,421,225,1058300,486800,1545100,0.9708,05 - R-5 Residential District,Zone X,1,0,0,3.0,2021-05-28,2020-08-12,0,0,0,1,3,1,0,2,0,0,0
202108925,0,25,1179000,Metro,1229000,1.0424,0.9593,5,2112,6466,1968,7,5.5,245,0,719200,234100,953300,1.2368,05 - R-5 Residential District,Zone X,1,0,1,2.0,2021-05-27,2021-04-13,0,0,0,0,2,1,1,2,0,0,0
202107102,0,10,1425000,Metro,1300000,0.9455,1.0962,4,1828,7500,1963,31,5.0,255,0,990000,56000,1040600,1.3214,04 - R-7.5 Residential District,Zone X,1,0,0,1.0,2021-05-27,2021-03-18,0,1,0,1,2,0,1,3,1,0,0
202108836,0,24,888000,DiamondHd,950000,1.0698,0.9347,3,1536,5500,1952,15,4.0,185,0,647500,99900,747400,1.1881,05 - R-5 Residential District,Zone X,1,0,1,2.0,2021-05-26,2021-04-09,0,0,0,0,2,1,0,3,0,0,0
202106657,0,9,889000,DiamondHd,900000,1.0124,0.9878,3,954,5198,1951,7,4.0,216,0,595800,145800,741600,1.1988,05 - R-5 Residential District,Zone X,1,0,1,1.0,2021-05-26,2021-04-01,0,0,0,0,1,1,0,2,1,0,0
202108203,0,21,939000,HawaiiKai,999900,1.0649,0.9391,3,1215,6564,1971,7,5.0,223,0,731500,39900,771400,1.2173,05 - R-5 Residential District,Zone D,1,0,1,1.0,2021-05-26,2021-04-01,0,0,0,0,2,0,1,2,1,0,0
202113131,0,1,940000,DiamondHd,940000,1.0,1.0,3,1402,7500,1955,0,5.0,235,0,862500,83500,946000,0.9937,04 - R-7.5 Residential District,Zone X,1,0,0,,2021-05-26,2021-05-26,0,0,0,0,2,0,0,2,0,0,1
202106860,0,20,1268000,DiamondHd,1180000,0.985,1.0746,4,1706,5500,1941,29,6.0,481,0,877100,253600,1130700,1.0595,05 - R-5 Residential District,Zone X,1,0,0,2.0,2021-05-26,2021-03-12,0,1,0,1,2,1,0,2,1,0,0
202105260,1,25,1200000,Metro,1200000,1.0,1.0,5,2684,3711,2003,23,5.5,382,0,588500,419700,1008200,1.1902,05 - R-5 Residential District,Zone X,1,0,1,2.0,2021-05-26,2021-03-04,0,0,0,0,3,0,0,2,1,0,0
202105110,0,22,875000,Metro,860000,0.9524,1.0174,3,1554,6512,1949,39,5.0,261,0,837200,58300,895500,1.0084,05 - R-5 Residential District,Zone X,1,0,1,2.0,2021-05-25,2021-03-02,1,0,0,1,2,0,1,2,0,0,0
202107142,0,21,989000,Metro,950000,0.9606,1.0411,9,4062,12087,1965,6,3.0,560,0,732300,479500,1211800,0.8161,04 - R-7.5 Residential District,Zone X,1,1,1,2.0,2021-05-25,2021-03-17,0,0,0,1,5,2,0,3,0,0,0
202107474,0,25,1150000,Metro,1250000,1.087,0.92,5,2387,7500,1950,7,5.5,584,0,1062500,144700,1207200,0.9526,05 - R-5 Residential District,Zone X,1,0,0,2.0,2021-05-25,2021-04-28,0,0,0,0,2,2,1,3,0,0,0
202106797,0,25,1295000,Metro,1425000,1.1004,0.9088,4,1582,5279,1955,10,5.0,202,0,670900,120000,790900,1.6374,04 - R-7.5 Residential District,Zone X,1,0,1,2.0,2021-05-25,2021-03-22,0,0,0,0,3,0,0,1,0,0,0
202108121,0,20,859000,DiamondHd,875000,1.0186,0.9817,4,1160,5091,1980,5,4.5,212,0,675800,191000,866800,0.991,05 - R-5 Residential District,Zone X,1,0,0,2.0,2021-05-24,2021-04-08,0,0,0,0,2,0,0,3,0,0,0
202100086,1,25,1100000,DiamondHd,1070000,0.9727,1.028,4,1712,880827,1968,43,5.5,224,910,754900,114400,869300,1.2654,04 - R-7.5 Residential District,Zone X,1,1,1,2.0,2021-05-24,2021-01-04,0,0,1,1,3,0,0,2,0,1,1
202108308,0,14,1185000,HawaiiKai,1210000,1.0211,0.9793,3,1645,4290,1987,4,5.0,130,63,763900,196000,995900,1.1899,05 - R-5 Residential District,Zone D,1,0,1,2.0,2021-05-24,2021-04-03,0,0,0,0,2,0,0,2,1,0,0
202112616,0,1,800000,Metro,800000,1.0,1.0,3,1056,4975,1974,0,4.5,241,0,724600,118400,843000,0.949,07 - R-3.5 Residential District,Zone X,0,0,0,1.0,2021-05-21,2021-05-21,0,0,0,0,2,0,0,2,1,0,0
202106761,0,22,890000,HawaiiKai,1010000,1.1348,0.8812,3,1104,11593,1971,11,3.5,243,0,840400,133000,973400,0.9143,05 - R-5 Residential District,Zone D,1,0,0,2.0,2021-05-21,2021-03-27,0,0,0,0,1,1,0,2,0,0,0
202107174,0,20,1079000,HawaiiKai,1230000,1.1399,0.8772,3,1868,7486,1970,8,5.0,248,0,799100,207300,1006400,1.0721,05 - R-5 Residential District,Zone D,1,0,0,1.0,2021-05-21,2021-03-17,0,0,0,0,2,1,1,3,1,0,0
202107375,0,25,1380000,DiamondHd,1380000,1.0,1.0,3,1242,5355,1953,34,6.0,299,0,843700,182700,1026400,1.3445,05 - R-5 Residential District,Zone X,1,0,1,2.0,2021-05-21,2021-03-19,0,0,0,0,3,0,1,1,1,0,0
202104491,0,24,1399000,Metro,1399000,1.0,1.0,4,2424,4750,1998,23,5.0,299,0,757300,409400,1166700,1.1991,07 - R-3.5 Residential District,Zone X,1,0,0,2.0,2021-05-21,2021-02-22,0,0,0,0,3,1,1,2,1,0,0
202106434,0,10,1400000,DiamondHd,1400000,1.0,1.0,4,2318,6524,1965,23,4.0,493,0,1024900,110200,1135100,1.2334,05 - R-5 Residential District,Zone X,1,0,1,2.0,2021-05-21,2021-03-07,0,0,0,0,2,0,0,2,0,0,0
202112399,0,1,1025000,DiamondHd,1025000,1.0,1.0,4,1366,5168,1938,0,4.0,272,0,874500,91500,966000,1.0611,07 - R-3.5 Residential District,Zone X,1,0,1,1.0,2021-05-20,2021-05-16,0,0,0,0,2,0,0,2,1,0,0
202107150,0,25,1155000,HawaiiKai,1255000,1.0866,0.9203,3,1422,4570,1987,8,5.0,245,63,775000,259400,1034400,1.1166,05 - R-5 Residential District,Zone D,1,0,1,1.0,2021-05-20,2021-03-18,0,0,0,0,2,0,0,2,1,0,0
202103764,0,25,1500000,Metro,1500000,1.0,1.0,4,2692,6758,1968,48,5.0,340,0,806100,460900,1267000,1.1839,05 - R-5 Residential District,Zone X,1,0,1,2.0,2021-05-20,2021-02-12,0,0,0,0,3,0,0,2,0,0,0
202100265,0,1,1400000,Metro,1100000,0.7857,1.2727,11,4389,5000,2016,2,6.0,260,0,540000,619500,1141500,1.2265,07 - R-3.5 Residential District,Zone X,1,0,1,2.0,2021-05-19,2021-01-04,0,0,0,1,5,0,0,3,1,0,0
202025192,0,18,1288000,Metro,985000,0.986,1.3076,4,1684,6570,1921,165,4.0,280,0,851400,157900,1009300,0.9898,07 - R-3.5 Residential District,Zone X,1,0,1,1.0,2021-05-18,2020-10-01,0,1,0,1,2,0,0,2,1,1,0
202106515,0,25,1199000,Metro,1230000,1.0259,0.9748,6,2185,6000,1967,16,6.0,274,0,697000,255500,952500,1.2588,05 - R-5 Residential District,Zone X,1,0,1,2.0,2021-05-18,2021-03-09,0,0,0,0,4,0,1,3,0,0,0
202107945,0,24,1280000,HawaiiKai,1397000,1.0914,0.9162,4,2175,7845,1969,7,5.0,683,0,917900,433600,1351500,0.9471,04 - R-7.5 Residential District,Zone D,1,0,0,1.0,2021-05-18,2021-03-30,0,0,0,0,2,0,1,3,1,0,0
202103939,0,22,1380000,Metro,1235000,0.8949,1.1174,6,2494,4265,1992,44,4.0,350,0,746100,301400,1047500,1.3174,07 - R-3.5 Residential District,Zone X,1,0,0,2.0,2021-05-18,2021-02-12,0,0,0,1,4,0,1,3,1,0,0
202108348,0,25,959000,DiamondHd,1100000,1.147,0.8718,3,1556,5958,1957,5,4.0,253,0,829900,38600,868500,1.1042,05 - R-5 Residential District,Zone X,0,0,0,2.0,2021-05-17,2021-04-08,0,0,0,0,2,0,0,1,0,0,0
202105176,0,23,999900,Metro,1097198,1.0973,0.9113,3,1768,5000,1954,18,3.0,271,0,843800,85600,929400,1.0759,04 - R-7.5 Residential District,Zone X,1,0,1,2.0,2021-05-17,2021-03-02,0,0,0,0,2,0,0,2,1,0,0
202106579,0,19,1300000,DiamondHd,1500000,1.1538,0.8667,4,2316,5518,1933,12,5.0,473,0,904600,251300,1155900,1.1247,07 - R-3.5 Residential District,Zone X,1,0,0,2.0,2021-05-17,2021-03-09,0,0,0,0,2,0,0,2,1,0,0
202031604,0,24,848000,Metro,825000,0.994,1.0279,4,952,2661,1936,109,5.5,207,0,656800,152800,809600,1.0252,05 - R-5 Residential District,Zone AE,1,0,1,1.0,2021-05-14,2020-12-07,0,1,0,1,2,0,1,3,1,0,0
202100879,0,22,1180000,Metro,1170000,0.9915,1.0085,6,2008,9651,1959,90,5.5,229,0,669000,116400,785400,1.5024,05 - R-5 Residential District,Zone AE,1,0,0,1.0,2021-05-14,2021-01-14,0,0,0,1,4,0,0,2,0,0,0
202032199,0,25,988888,Metro,940000,0.9506,1.052,5,2064,7946,1967,25,4.0,194,0,548400,215900,764300,1.2938,05 - R-5 Residential District,Zone X,1,0,0,2.0,2021-05-13,2020-12-25,0,0,0,1,2,2,0,2,0,0,0
202106263,0,25,830000,HawaiiKai,940000,1.1325,0.883,4,1594,7537,1968,11,4.0,202,0,749300,81700,831000,0.9988,05 - R-5 Residential District,Zone D,1,0,0,1.0,2021-05-12,2021-03-18,0,0,0,0,2,0,0,2,1,0,0
202106926,1,25,900000,Metro,905000,1.0056,0.9945,5,1500,2000,2005,10,4.5,237,0,514300,296300,810600,1.1103,12 - A-2 Medium Density Apartme,Zone X,0,0,0,2.0,2021-05-12,2021-03-12,0,0,0,0,3,0,0,2,1,0,0
202104280,0,17,929000,Metro,880000,0.9473,1.0557,4,1248,3440,1967,5,4.0,214,0,799800,122800,939800,0.9885,12 - A-2 Medium Density Apartme,Zone X,1,0,1,,2021-05-12,2021-02-18,0,0,0,1,2,0,0,3,1,0,1
202105117,0,20,988000,DiamondHd,1150000,1.164,0.8591,3,1088,5855,1959,7,4.5,267,0,824400,102200,926600,1.0663,05 - R-5 Residential District,Zone X,1,0,1,1.0,2021-05-12,2021-03-05,0,0,0,0,1,2,0,2,0,0,0
202104492,0,25,2400000,Metro,950000,0.95,2.5263,2,640,6615,1963,21,6.0,416,0,871800,125100,996900,1.0031,03 - R10 - Residential District,Zone X,1,0,1,1.0,2021-05-12,2021-02-23,0,1,0,1,1,0,0,1,0,0,0
202029080,1,25,1290000,Metro,1180000,0.9532,1.0932,5,2396,2373,2020,74,6.0,1,0,570000,700000,1270000,0.9748,12 - A-2 Medium Density Apartme,Zone X,1,0,1,3.0,2021-05-12,2021-01-17,0,1,0,1,4,0,0,3,1,0,0
202104493,0,25,2400000,Metro,1400000,1.0,1.7143,4,2300,8440,1946,21,5.0,311,0,977300,267300,1244600,1.1249,03 - R10 - Residential District,Zone X,1,0,0,2.0,2021-05-12,2021-02-23,0,1,0,1,2,1,0,3,0,0,0
202112209,0,1,874000,DiamondHd,874000,1.0,1.0,4,922,7500,1956,52,4.0,647,0,862500,49300,911800,0.9585,04 - R-7.5 Residential District,Zone X,1,0,0,1.0,2021-05-11,2021-03-20,0,0,0,0,1,1,0,1,0,0,0
202108212,0,25,899000,Metro,1050000,1.168,0.8562,3,2234,6451,1970,11,3.0,464,0,801600,212800,1014400,0.8862,05 - R-5 Residential District,Zone X,0,0,1,1.0,2021-05-11,2021-04-01,0,0,0,0,3,1,0,2,1,0,0
202108491,0,21,944000,HawaiiKai,1200000,1.2712,0.7867,3,1098,6030,1970,4,6.0,265,0,755700,152600,908300,1.0393,05 - R-5 Residential District,Zone D,1,0,1,1.0,2021-05-11,2021-04-05,0,0,0,0,1,1,0,1,1,0,0
202101067,0,20,1100000,Metro,1025000,0.9491,1.0732,5,1700,5100,1985,36,5.5,258,0,701900,183800,885700,1.2194,05 - R-5 Residential District,Zone X,1,0,0,2.0,2021-05-10,2021-01-18,0,1,0,1,3,0,0,3,1,0,0
202107414,0,25,1300000,HawaiiKai,1500000,1.1538,0.8667,3,2381,6945,1978,12,6.0,311,347,800300,487000,1287300,1.0099,05 - R-5 Residential District,Zone D,1,0,1,1.0,2021-05-10,2021-03-29,0,0,0,0,3,0,1,2,1,0,0
202105189,0,25,799900,Metro,840000,1.0501,0.9523,6,1656,4540,1973,9,3.0,196,0,535000,136400,671400,1.1914,07 - R-3.5 Residential District,Zone X,0,0,1,2.0,2021-05-07,2021-03-03,0,0,0,0,2,1,0,3,1,0,0
202106497,0,25,925000,Metro,1045000,1.0,0.8852,6,1922,6310,1970,10,5.0,226,0,702100,212800,914900,1.1422,05 - R-5 Residential District,Zone X,1,0,1,1.0,2021-05-07,2021-03-19,1,0,0,0,3,0,0,2,0,1,0
202104905,1,25,1200000,DiamondHd,1200000,1.0,1.0,3,1562,21133,2001,6,6.0,224,0,426900,345500,772400,1.5536,05 - R-5 Residential District,Zone X,1,0,1,1.0,2021-05-07,2021-03-16,0,0,0,0,2,1,1,2,0,1,0
202108563,0,18,1239000,Metro,1285000,1.0371,0.9642,3,1056,7636,1964,8,4.0,276,0,966600,117600,1106600,1.1196,04 - R-7.5 Residential District,Zone X,1,0,0,1.0,2021-05-07,2021-04-08,0,0,0,0,1,1,0,2,0,0,0
202032464,0,24,1395000,Metro,1287000,0.9713,1.0839,3,2147,9253,2007,77,5.5,256,0,594100,385800,979900,1.3522,05 - R-5 Residential District,Zone X,1,0,1,3.0,2021-05-07,2021-01-04,0,1,0,1,3,1,0,2,0,0,0
202106393,0,25,1480000,Metro,1450000,0.9797,1.0207,6,2896,7500,1961,14,4.0,1940,0,1072500,206800,1279300,1.1569,04 - R-7.5 Residential District,Zone X,1,0,1,2.0,2021-05-07,2021-03-10,0,0,0,1,3,1,0,3,0,0,0
202100780,0,20,920000,Metro,938000,1.0196,0.9808,3,1104,3800,1946,13,3.5,270,0,861000,65100,926100,0.9934,12 - A-2 Medium Density Apartme,Zone AO,0,0,0,1.0,2021-05-06,2021-01-21,0,0,0,0,1,0,0,2,1,0,0
202105240,0,22,998000,Metro,1080000,1.0822,0.9241,6,1892,6630,1928,16,3.0,309,0,960400,239100,1199500,0.832,05 - R-5 Residential District,Zone X,1,0,0,1.0,2021-05-06,2021-03-10,0,0,0,0,3,0,0,3,1,0,0
202103438,0,19,988800,DiamondHd,980000,0.9911,1.009,2,794,8146,1953,7,5.0,232,0,890700,47400,938100,1.054,04 - R-7.5 Residential District,Zone AE,1,0,1,1.0,2021-05-05,2021-03-17,0,0,0,1,1,0,1,1,0,1,0
202106307,0,25,1449000,Metro,1350000,0.9317,1.0733,4,1722,9785,1926,26,5.0,441,0,1382800,242600,1625400,0.8915,04 - R-7.5 Residential District,Zone X,0,0,0,1.0,2021-05-05,2021-03-04,0,0,0,1,2,1,0,2,1,0,0
202004150,0,20,1290000,Metro,1075000,0.9149,1.2,3,862,2100,1923,375,4.0,277,0,932000,45000,977300,1.2023,X2 - Apartment Precinct,Zone AE,0,0,0,2.0,2021-05-03,2020-03-11,0,1,0,1,2,0,0,2,1,0,0
202101678,0,25,1275000,DiamondHd,1250000,0.9804,1.02,4,1500,5928,1961,11,5.5,255,0,839000,34000,873000,1.4605,05 - R-5 Residential District,Zone X,1,0,0,2.0,2021-05-03,2021-02-11,0,0,0,1,2,0,1,2,0,0,0
202106820,0,23,1275000,HawaiiKai,1285000,1.0078,0.9922,4,2221,7600,1971,8,4.0,493,0,852100,282800,1134900,1.1234,05 - R-5 Residential District,Zone D,1,0,0,2.0,2021-05-03,2021-03-15,0,0,0,0,3,0,0,2,0,0,1
202104213,0,25,1325000,HawaiiKai,1377000,1.0392,0.9622,4,1916,8769,1973,8,4.0,309,0,871100,287700,1158800,1.1434,05 - R-5 Residential District,Zone D,1,1,0,2.0,2021-05-03,2021-03-03,0,0,0,0,2,1,0,2,0,0,0
202106565,0,10,888888,Metro,938000,1.0553,0.9476,3,1036,5000,1953,22,2.0,212,0,843800,22100,865900,1.0265,04 - R-7.5 Residential District,Zone X,1,0,1,1.0,2021-04-30,2021-03-09,0,0,0,0,1,1,0,3,1,0,0
202109862,0,2,895000,DiamondHd,895000,1.0,1.0,4,1728,5584,1955,0,4.0,232,0,848600,30500,879100,1.0181,05 - R-5 Residential District,Zone X,1,0,1,1.0,2021-04-30,2021-04-30,0,0,0,0,2,0,0,1,0,0,0
202103492,1,21,899000,Metro,888750,0.9886,1.0115,4,1300,4494,1938,4,4.5,0,150,754300,134600,888900,1.0114,05 - R-5 Residential District,Zone AEF,0,0,1,1.0,2021-04-30,2021-02-05,0,0,0,1,2,0,1,2,1,0,0
202107051,0,23,915000,DiamondHd,1017000,1.1115,0.8997,3,1278,5130,1951,14,5.0,201,0,597300,91300,688600,1.3288,05 - R-5 Residential District,Zone X,1,0,1,1.0,2021-04-30,2021-03-18,0,0,0,0,2,0,0,1,0,0,0
202011213,0,8,1188000,Metro,1080000,0.9818,1.1,8,3332,4295,1995,297,4.0,301,0,685400,400000,1085400,1.0135,05 - R-5 Residential District,Zone X,1,0,1,2.0,2021-04-30,2020-05-18,0,1,0,1,5,0,0,3,1,0,0
202107246,1,24,1350000,DiamondHd,1337500,0.9907,1.0093,4,2646,4591,1989,13,5.0,313,575,689900,484500,1174400,1.1495,04 - R-7.5 Residential District,Zone X,1,1,1,3.0,2021-04-30,2021-03-22,0,0,1,1,3,1,1,2,0,0,0
202028993,1,18,1380000,DiamondHd,1350000,0.9783,1.0222,5,2763,2792,2020,132,6.0,284,0,1,1,2,690000.0,05 - R-5 Residential District,Zone X,0,0,0,2.0,2021-04-30,2020-11-10,0,0,0,1,4,0,0,3,0,0,0
202028280,1,22,1430000,Metro,1400000,0.9859,1.0214,6,2933,3393,2019,122,6.0,782,0,800600,664300,1464900,0.9693,05 - R-5 Residential District,Zone X,1,0,0,2.0,2021-04-30,2020-10-28,0,1,0,1,5,0,0,2,1,0,0
202103383,0,25,895000,Metro,895000,1.0,1.0,5,1938,10073,1963,7,4.5,237,0,788000,164500,952500,0.9396,04 - R-7.5 Residential District,Zone X,1,0,0,2.0,2021-04-29,2021-02-10,0,0,0,0,2,1,0,2,0,1,0
202106782,0,18,950000,Metro,945000,0.9947,1.0053,7,3154,4020,1958,5,1.5,175,0,671600,68100,739700,1.2843,07 - R-3.5 Residential District,Zone X,1,0,0,2.0,2021-04-28,2021-03-12,0,0,0,1,3,0,0,3,0,0,0
202100048,0,25,970000,Metro,970000,1.0,1.0,9,3080,3702,1969,10,3.0,285,0,657400,318500,975900,0.994,05 - R-5 Residential District,Zone X,1,0,0,2.0,2021-04-28,2021-01-01,0,0,0,0,4,1,0,3,0,0,0
